Date,Open,High,Low,Close
2024-03-13,19.495,19.496,19.495,19.496
2024-03-14,19.495,19.496,19.495,19.496
2024-03-15,19.495,19.496,19.495,19.496
2024-03-18,19.495,19.496,19.495,19.496
2024-03-19,19.495,19.495,19.407,19.408
2024-03-20,19.408,19.408,19.408,19.408
2024-03-21,19.408,19.408,19.408,19.408
2024-03-22,19.408,19.408,19.408,19.408
2024-03-25,19.409,19.409,19.409,19.409
2024-03-26,19.409,19.409,19.409,19.409
2024-03-27,19.409,19.409,19.409,19.409
2024-03-28,19.409,19.409,19.409,19.409
2024-04-02,19.398,19.398,19.397,19.397
2024-04-03,19.398,19.398,19.397,19.397
2024-04-04,19.398,19.398,19.397,19.398
2024-04-05,19.398,19.398,19.397,19.397
2024-04-08,19.398,19.398,19.397,19.397
2024-04-09,19.398,19.398,19.397,19.397
2024-04-10,19.398,19.398,19.397,19.397
2024-04-11,19.398,19.398,19.397,19.397
2024-04-12,19.398,19.398,19.398,19.398
2024-04-15,19.398,19.398,18.511,18.512
2024-04-16,18.512,18.512,18.239,18.239
2024-04-17,18.239,18.239,17.966,17.966
2024-04-18,17.966,18.043,17.966,18.043
2024-04-19,18.043,18.043,17.966,17.966
2024-04-22,17.966,18.043,17.966,18.043
2024-04-23,18.043,18.043,17.814,17.814
2024-04-24,17.814,17.814,17.814,17.814
2024-04-25,17.814,17.814,17.814,17.814
2024-04-26,17.814,17.814,17.814,17.814
2024-04-29,17.814,17.814,17.814,17.814
2024-04-30,17.814,17.814,17.814,17.814
2024-05-02,17.814,17.814,17.813,17.813
2024-05-03,17.813,18.009,17.813,18.009
2024-05-06,18.009,18.009,18.009,18.009
2024-05-07,18.009,18.009,18.007,18.007
2024-05-08,18.007,18.007,18.007,18.007
2024-05-09,18.007,18.007,18.007,18.007
2024-05-10,18.007,18.007,18.007,18.007
2024-05-13,18.008,18.008,17.931,17.931
2024-05-14,17.931,17.931,17.931,17.931
2024-05-15,17.931,17.931,17.931,17.931
2024-05-16,17.931,17.931,17.931,17.931
2024-05-17,17.931,17.931,17.91,17.91
2024-05-20,17.91,17.91,17.91,17.91
2024-05-21,17.91,17.91,17.91,17.91
2024-05-22,17.91,17.91,17.91,17.91
2024-05-23,17.91,17.91,17.91,17.91
2024-05-24,17.91,17.91,17.91,17.91
2024-05-27,17.91,17.91,17.91,17.91
2024-05-28,17.91,17.91,17.91,17.91
2024-05-29,17.91,17.91,17.91,17.91
2024-05-30,17.91,17.91,17.91,17.91
2024-05-31,17.91,17.91,17.91,17.91
2024-06-03,17.91,17.91,17.91,17.91
2024-06-04,17.954,17.954,17.954,17.954
2024-06-05,18.008,18.008,18.008,18.008
2024-06-06,18.008,18.008,18.008,18.008
2024-06-07,18.008,18.008,18.008,18.008
2024-06-10,18.008,18.008,18.008,18.008
2024-06-11,17.921,17.921,17.921,17.921
2024-06-12,17.465,17.465,17.465,17.465
2024-06-13,17.465,17.465,17.465,17.465
2024-06-14,17.465,17.465,17.465,17.465
2024-06-17,17.465,17.465,17.465,17.465
2024-06-18,17.139,17.139,17.139,17.139
2024-06-19,17.139,17.139,17.139,17.139
2024-06-20,17.139,17.139,17.139,17.139
2024-06-21,17.139,17.139,17.139,17.139
2024-06-24,17.573,17.573,17.573,17.573
2024-06-25,17.682,17.682,17.682,17.682
2024-06-26,17.682,17.682,17.682,17.682
2024-06-27,17.682,17.682,17.682,17.682
2024-06-28,17.682,17.682,17.682,17.682
2024-07-01,17.682,17.682,17.682,17.682
2024-07-02,17.683,17.683,17.683,17.683
2024-07-03,17.683,17.683,17.683,17.683
2024-07-04,17.759,17.759,17.759,17.759
2024-07-05,17.759,17.759,17.759,17.759
2024-07-08,17.759,17.759,17.759,17.759
2024-07-09,18.031,18.031,18.031,18.031
2024-07-10,17.868,17.868,17.868,17.868
2024-07-11,18.086,18.086,18.086,18.086
2024-07-12,18.086,18.086,18.086,18.086
2024-07-15,18.064,18.064,18.064,18.064
2024-07-16,18.064,18.064,18.064,18.064
2024-07-17,17.737,17.737,17.737,17.737
2024-07-18,17.737,17.737,17.737,17.737
2024-07-19,17.737,17.737,17.737,17.737
2024-07-22,17.737,17.737,17.737,17.737
2024-07-23,17.737,17.737,17.737,17.737
2024-07-24,17.738,17.738,17.738,17.738
2024-07-25,17.737,17.737,17.737,17.737
2024-07-26,17.737,17.737,17.737,17.737
2024-07-29,17.727,17.727,17.727,17.727
2024-07-30,17.727,17.727,17.727,17.727
2024-07-31,17.727,17.727,17.727,17.727
2024-08-01,17.716,17.716,17.716,17.716
2024-08-02,17.607,17.607,17.607,17.607
2024-08-05,17.608,17.608,17.608,17.608
2024-08-06,17.608,17.608,17.608,17.608
2024-08-07,17.62,17.62,17.62,17.62
2024-08-08,17.52,17.52,17.52,17.52
2024-08-09,17.52,17.52,17.52,17.52
2024-08-12,17.521,17.521,17.521,17.521
2024-08-13,16.86,16.86,16.86,16.86
2024-08-14,16.86,16.86,16.86,16.86
2024-08-15,17.521,17.521,17.521,17.521
2024-08-16,17.521,17.521,17.521,17.521
2024-08-19,16.86,16.86,16.86,16.86
2024-08-20,16.86,16.86,16.86,16.86
2024-08-21,17.521,17.521,17.521,17.521
2024-08-22,16.86,16.86,16.86,16.86
2024-08-23,16.86,16.86,16.86,16.86
2024-08-26,16.86,16.86,16.86,16.86
2024-08-27,16.86,16.86,16.86,16.86
2024-08-28,16.86,16.86,16.86,16.86
2024-08-29,17.565,17.565,17.565,17.565
2024-08-30,16.9,16.9,16.9,16.9
2024-09-02,17.565,17.565,17.565,17.565
2024-09-03,16.9,16.9,16.9,16.9
2024-09-04,16.9,16.9,16.9,16.9
2024-09-05,16.9,16.9,16.9,16.9
2024-09-06,16.8,16.8,16.8,16.8
2024-09-09,17.565,17.565,17.565,17.565
2024-09-10,16.9,16.9,16.9,16.9
2024-09-11,16.9,16.9,16.9,16.9
2024-09-12,16.9,16.9,16.9,16.9
2024-09-13,16.9,16.9,16.9,16.9
2024-09-16,16.9,16.9,16.9,16.9
2024-09-17,16.9,16.9,16.9,16.9
2024-09-18,16.9,16.9,16.9,16.9
2024-09-19,16.9,16.9,16.9,16.9
2024-09-20,17.566,17.566,17.566,17.566
2024-09-23,16.9,16.9,16.9,16.9
2024-09-24,17.1,17.1,17.1,17.1
2024-09-25,17.1,17.1,17.1,17.1
2024-09-26,17.1,17.1,17.1,17.1
2024-09-27,17.751,17.751,17.751,17.751
2024-09-30,17.1,17.1,17.1,17.1
2024-10-01,17.07,17.07,17.07,17.07
2024-10-02,17.07,17.07,17.07,17.07
2024-10-03,17.07,17.07,17.07,17.07
2024-10-04,17.729,17.729,17.729,17.729
2024-10-07,17.05,17.05,17.05,17.05
2024-10-08,17.686,17.686,17.686,17.686
2024-10-09,17.849,17.849,17.849,17.849
2024-10-11,17.849,17.849,17.849,17.849
2024-10-14,17.16,17.16,17.16,17.16
2024-10-15,17.16,17.16,17.16,17.16
2024-10-16,17.09,17.09,17.09,17.09
2024-10-17,17.09,17.09,17.09,17.09
2024-10-18,17.08,17.08,17.08,17.08
2024-10-22,17.03,17.03,17.03,17.03
2024-10-23,17.08,17.08,17.08,17.08
2024-10-24,17.08,17.08,17.08,17.08
2024-10-25,17.763,17.763,17.763,17.763
2024-10-28,17.763,17.763,17.763,17.763
2024-10-29,17.763,17.763,17.763,17.763
2024-10-30,17.476,17.476,17.476,17.476
2024-10-31,17.476,17.476,17.476,17.476
2024-11-01,16.85,16.85,16.85,16.85
2024-11-04,17.508,17.508,17.508,17.508
2024-11-05,17.508,17.508,17.508,17.508
2024-11-06,16.85,16.85,16.85,16.85
2024-11-07,16.85,16.85,16.85,16.85
2024-11-08,16.2,16.2,16.2,16.2
2024-11-11,16.2,16.2,16.2,16.2
2024-11-12,16.2,16.2,16.2,16.2
2024-11-13,16.2,16.2,16.2,16.2
2024-11-14,16.2,16.2,16.2,16.2
2024-11-15,16.2,16.2,16.2,16.2
2024-11-18,16,16,16,16
2024-11-19,16,16,16,16
2024-11-20,16,16,16,16
2024-11-21,16,16,16,16
2024-11-22,16,16,16,16
2024-11-25,15.83,15.83,15.83,15.83
2024-11-26,15.83,15.83,15.83,15.83
2024-11-27,15.82,15.82,15.82,15.82
2024-11-28,15.82,15.82,15.82,15.82
2024-11-29,16.389,16.389,16.389,16.389
2024-12-02,15.82,15.82,15.82,15.82
2024-12-03,15.69,15.69,15.69,15.69
2024-12-04,15.69,15.69,15.69,15.69
2024-12-05,15.69,15.69,15.69,15.69
2024-12-06,15.69,15.69,15.69,15.69
2024-12-09,14.43,14.43,14.43,14.43
2024-12-10,14.43,14.43,14.43,14.43
2024-12-11,14.43,14.43,14.43,14.43
2024-12-12,15.03,15.03,15.03,15.03
2024-12-13,14.56,14.56,14.56,14.56
2024-12-16,14.51,14.51,14.51,14.51
2024-12-17,14.51,14.51,14.51,14.51
2024-12-18,14.51,14.51,14.51,14.51
2024-12-19,14.51,14.51,14.51,14.51
2024-12-20,14.34,14.34,14.34,14.34
2024-12-23,14.34,14.34,14.34,14.34
2024-12-24,14.34,14.34,14.34,14.34
2024-12-27,14.34,14.34,14.34,14.34
2024-12-30,14.34,14.34,14.34,14.34
2025-01-02,14.34,14.34,14.34,14.34
2025-01-03,14.26,14.26,14.26,14.26
2025-01-06,14.709,14.709,14.709,14.709
2025-01-07,14.26,14.26,14.26,14.26
2025-01-08,14.19,14.19,14.19,14.19
2025-01-09,14.19,14.19,14.19,14.19
2025-01-10,14.19,14.19,14.19,14.19
2025-01-13,14.19,14.19,14.19,14.19
2025-01-14,14.19,14.19,14.19,14.19
2025-01-15,14.14,14.14,14.14,14.14
2025-01-16,14.19,14.19,14.19,14.19
2025-01-17,14.29,14.29,14.29,14.29
2025-01-20,14.29,14.29,14.29,14.29
2025-01-21,14.29,14.29,14.29,14.29
2025-01-22,14.29,14.29,14.29,14.29
2025-01-23,14.29,14.29,14.29,14.29
2025-01-24,14.741,14.741,14.741,14.741
2025-01-27,14.29,14.29,14.29,14.29
2025-01-28,14.29,14.29,14.29,14.29
2025-01-29,14.36,14.36,14.36,14.36
2025-01-30,14.817,14.817,14.817,14.817
2025-01-31,14.36,14.36,14.36,14.36
2025-02-03,14.36,14.36,14.36,14.36
2025-02-04,14.817,14.817,14.817,14.817
2025-02-05,14.36,14.36,14.36,14.36
2025-02-06,14.25,14.25,14.25,14.25
2025-02-07,14.25,14.25,14.25,14.25
2025-02-10,14.699,14.699,14.699,14.699
2025-02-11,14.25,14.25,14.25,14.25
2025-02-12,14.14,14.14,14.14,14.14
2025-02-13,13.87,13.87,13.87,13.87
2025-02-14,13.87,13.87,13.87,13.87
2025-02-17,14.044,14.044,14.044,14.044
2025-02-18,13.64,13.64,13.64,13.64
2025-02-19,13.64,13.64,13.64,13.64
2025-02-20,13.64,13.64,13.64,13.64
2025-02-21,13.64,13.64,13.64,13.64
2025-02-24,14.044,14.044,14.044,14.044
2025-02-25,13.64,13.64,13.64,13.64
2025-02-26,13.64,13.64,13.64,13.64
2025-02-27,13.64,13.64,13.64,13.64
2025-02-28,13.64,13.64,13.64,13.64
2025-03-03,13.64,13.64,13.64,13.64
2025-03-04,13.64,13.64,13.64,13.64
2025-03-05,13.64,13.64,13.64,13.64
2025-03-06,13.64,13.64,13.64,13.64
2025-03-07,13.64,13.64,13.64,13.64
2025-03-10,13.64,13.64,13.64,13.64
2025-03-11,13.64,13.64,13.64,13.64
2025-03-12,13.64,13.64,13.64,13.64
2025-03-13,13.64,13.64,13.64,13.64
2025-03-14,13.5,13.5,13.5,13.5
2025-03-17,13.5,13.5,13.5,13.5
2025-03-18,13.5,13.5,13.5,13.5
2025-03-19,13.48,13.48,13.48,13.48
2025-03-20,13.48,13.48,13.48,13.48
2025-03-21,13.48,13.48,13.48,13.48
2025-03-24,13.48,13.48,13.48,13.48
2025-03-25,13.51,13.51,13.51,13.51
2025-03-26,13.51,13.51,13.51,13.51
2025-03-27,13.51,13.51,13.51,13.51
2025-03-28,13.52,13.52,13.52,13.52
2025-04-01,13.52,13.52,13.52,13.52
2025-04-02,13.917,13.917,13.917,13.917
2025-04-03,13.52,13.52,13.52,13.52
2025-04-04,13.52,13.52,13.52,13.52
2025-04-07,13.52,13.52,13.52,13.52
2025-04-08,13.52,13.52,13.52,13.52
2025-04-09,13.52,13.52,13.52,13.52
2025-04-10,13.52,13.52,13.52,13.52
2025-04-11,13.58,13.58,13.58,13.58
2025-04-14,13.58,13.58,13.58,13.58
2025-04-15,13.58,13.58,13.58,13.58
2025-04-16,13.58,13.58,13.58,13.58
2025-04-17,13.58,13.58,13.58,13.58
2025-04-22,13.58,13.58,13.58,13.58
2025-04-23,13.36,13.36,13.36,13.36
2025-04-24,13.36,13.36,13.36,13.36
2025-04-25,13.36,13.36,13.36,13.36
2025-04-28,13.36,13.36,13.36,13.36
2025-04-29,13.36,13.36,13.36,13.36
2025-04-30,13.36,13.36,13.36,13.36
2025-05-02,13.36,13.36,13.36,13.36
2025-05-05,13.36,13.36,13.36,13.36
2025-05-06,13.36,13.36,13.36,13.36
2025-05-07,13.36,13.36,13.36,13.36
2025-05-08,13.36,13.36,13.36,13.36
2025-05-09,13.36,13.36,13.36,13.36
2025-05-12,13.36,13.36,13.36,13.36
2025-05-13,13.36,13.36,13.36,13.36
2025-05-14,13.39,13.39,13.39,13.39
2025-05-15,13.39,13.39,13.39,13.39
2025-05-16,13.39,13.39,13.39,13.39
2025-05-19,13.362,13.362,13.362,13.362
2025-05-20,13.46,13.46,13.46,13.46
2025-05-21,13.61,13.61,13.61,13.61
2025-05-22,13.71,13.71,13.71,13.71
2025-05-23,13.71,13.71,13.71,13.71
2025-05-26,13.71,13.71,13.71,13.71
2025-05-27,13.71,13.71,13.71,13.71
2025-05-28,13.362,13.362,13.362,13.362
2025-05-29,13.71,13.71,13.71,13.71
2025-05-30,13.71,13.71,13.71,13.71
2025-06-03,13.71,13.71,13.71,13.71
2025-06-04,13.71,13.71,13.71,13.71
2025-06-05,13.362,13.362,13.362,13.362
2025-06-06,13.56,13.56,13.56,13.56
2025-06-09,13.56,13.56,13.56,13.56
2025-06-10,13.56,13.56,13.56,13.56
2025-06-11,13.58,13.58,13.58,13.58
2025-06-12,13.58,13.58,13.58,13.58
2025-06-13,13.58,13.58,13.58,13.58
2025-06-16,13.369,13.369,13.369,13.369
2025-06-17,13.57,13.57,13.57,13.57
2025-06-18,13.57,13.57,13.57,13.57
2025-06-19,13.57,13.57,13.57,13.57
2025-06-20,13.57,13.57,13.57,13.57
2025-06-23,13.57,13.57,13.57,13.57
2025-06-24,13.57,13.57,13.57,13.57
2025-06-25,13.57,13.57,13.57,13.57
2025-06-26,13.57,13.57,13.57,13.57
2025-06-27,13.44,13.44,13.44,13.44
2025-06-30,13.44,13.44,13.44,13.44
2025-07-01,13.44,13.44,13.44,13.44
2025-07-02,13.369,13.369,13.369,13.369
2025-07-03,13.5,13.5,13.5,13.5
2025-07-04,13.5,13.5,13.5,13.5
2025-07-07,13.5,13.5,13.5,13.5
2025-07-08,13.46,13.46,13.46,13.46
2025-07-09,13.46,13.46,13.46,13.46
2025-07-10,13.46,13.46,13.46,13.46
2025-07-11,13.355,13.355,13.355,13.355
2025-07-14,13.48,13.48,13.48,13.48
2025-07-15,13.48,13.48,13.48,13.48
2025-07-16,13.48,13.48,13.48,13.48
2025-07-17,13.48,13.48,13.48,13.48
2025-07-18,13.48,13.48,13.48,13.48
2025-07-21,13.5,13.5,13.5,13.5
2025-07-22,13.5,13.5,13.5,13.5
2025-07-23,13.5,13.5,13.5,13.5
2025-07-24,13.5,13.5,13.5,13.5
2025-07-25,13.5,13.5,13.5,13.5
2025-07-28,13.53,13.53,13.53,13.53
2025-07-29,13.53,13.53,13.53,13.53
2025-07-30,13.53,13.53,13.53,13.53
2025-07-31,13.53,13.53,13.53,13.53
2025-08-01,13.53,13.53,13.53,13.53
2025-08-04,13.392,13.392,13.392,13.392
2025-08-05,13.53,13.53,13.53,13.53
2025-08-06,13.53,13.53,13.53,13.53
2025-08-07,13.53,13.53,13.53,13.53
2025-08-08,13.53,13.53,13.53,13.53
2025-08-11,13.53,13.53,13.53,13.53
2025-08-12,13.53,13.53,13.53,13.53
2025-08-13,13.392,13.392,13.392,13.392
2025-08-14,13.53,13.53,13.53,13.53
2025-08-15,13.53,13.53,13.53,13.53
2025-08-18,13.393,13.393,13.393,13.393
2025-08-19,13.53,13.53,13.53,13.53
2025-08-20,13.53,13.53,13.53,13.53
2025-08-21,13.393,13.393,13.393,13.393
2025-08-22,13.53,13.53,13.53,13.53
2025-08-25,13.393,13.393,13.393,13.393
2025-08-26,13.53,13.53,13.53,13.53
2025-08-27,13.51,13.51,13.51,13.51
2025-08-28,13.51,13.51,13.51,13.51
2025-08-29,13.326,13.326,13.326,13.326
2025-09-01,13.44,13.44,13.44,13.44
2025-09-02,13.44,13.44,13.44,13.44
2025-09-03,13.44,13.44,13.44,13.44
2025-09-04,13.44,13.44,13.44,13.44
2025-09-05,13.44,13.44,13.44,13.44
2025-09-08,13.43,13.43,13.43,13.43
2025-09-09,13.43,13.43,13.43,13.43
2025-09-10,13.43,13.43,13.43,13.43
2025-09-11,13.277,13.277,13.277,13.277
2025-09-12,13.277,13.277,13.277,13.277
2025-09-15,13.43,13.43,13.43,13.43
2025-09-16,13.43,13.43,13.43,13.43
2025-09-17,13.43,13.43,13.43,13.43
2025-09-18,13.43,13.43,13.43,13.43
2025-09-19,13.43,13.43,13.43,13.43
2025-09-22,13.277,13.277,13.277,13.277
2025-09-23,13.43,13.43,13.43,13.43
2025-09-24,13.43,13.43,13.43,13.43
2025-09-25,13.43,13.43,13.43,13.43
2025-09-26,13.43,13.43,13.43,13.43
2025-09-29,13.43,13.43,13.43,13.43
2025-09-30,13.46,13.46,13.46,13.46
2025-10-01,13.46,13.46,13.46,13.46
2025-10-02,13.46,13.46,13.46,13.46
2025-10-03,13.46,13.46,13.46,13.46
2025-10-06,13.46,13.46,13.46,13.46
2025-10-07,13.303,13.303,13.303,13.303
2025-10-08,13.46,13.46,13.46,13.46
2025-10-09,13.46,13.46,13.46,13.46
2025-10-13,13.46,13.46,13.46,13.46
2025-10-14,13.46,13.46,13.46,13.46
2025-10-15,13.46,13.46,13.46,13.46
2025-10-16,13.46,13.46,13.46,13.46
2025-10-17,13.46,13.46,13.46,13.46
2025-10-21,13.46,13.46,13.46,13.46
2025-10-22,13.46,13.46,13.46,13.46
2025-10-23,13.46,13.46,13.46,13.46
2025-10-24,13.12,13.12,13.12,13.12
2025-10-27,13.05,13.05,13.05,13.05
2025-10-28,13.12,13.12,13.12,13.12
2025-10-29,13.13,13.13,13.13,13.13
2025-10-30,13.13,13.13,13.13,13.13
2025-10-31,13.13,13.13,13.13,13.13
2025-11-03,13.13,13.13,13.13,13.13
2025-11-04,13.13,13.13,13.13,13.13
2025-11-05,13.13,13.13,13.13,13.13
2025-11-06,13.13,13.13,13.13,13.13
2025-11-07,13.13,13.13,13.13,13.13
2025-11-10,13.13,13.13,13.13,13.13
2025-11-11,13.13,13.13,13.13,13.13
2025-11-12,13.13,13.13,13.13,13.13
2025-11-13,13.13,13.13,13.13,13.13
2025-11-14,13.13,13.13,13.13,13.13
2025-11-17,13.13,13.13,13.13,13.13
2025-11-18,13.13,13.13,13.13,13.13
2025-11-19,13.13,13.13,13.13,13.13
2025-11-20,13.13,13.13,13.13,13.13
2025-11-21,13.13,13.13,13.13,13.13
2025-11-24,13.13,13.13,13.13,13.13
2025-11-25,12.69,12.69,12.69,12.69
2025-11-26,12.69,12.69,12.69,12.69
2025-11-27,12.69,12.69,12.69,12.69
2025-11-28,12.69,12.69,12.69,12.69
2025-12-01,12.69,12.69,12.69,12.69
2025-12-02,12.69,12.69,12.69,12.69
2025-12-03,12.69,12.69,12.69,12.69
2025-12-04,12.69,13.05,12.69,12.999
2025-12-05,12.62,12.62,12.62,12.62
2025-12-08,12.62,12.62,12.62,12.62
2025-12-09,12.62,12.999,12.62,12.999
2025-12-10,12.999,13.05,12.999,13.05
2025-12-11,12.69,13.05,12.69,12.69
2025-12-12,12.62,12.62,12.62,12.62
2025-12-15,12.62,12.999,12.62,12.62
2025-12-16,12.62,12.999,12.62,12.999
2025-12-17,12.62,13.068,12.62,13.065
2025-12-18,12.71,13.08,12.71,12.71
2025-12-19,12.73,12.73,12.73,12.73
2025-12-22,12.73,12.73,12.73,12.73
2025-12-23,12.73,12.73,12.73,12.73
2025-12-24,12.73,13.08,12.73,13.013
2025-12-25,12.64,12.64,12.64,12.64
2025-12-29,13.013,13.013,13.013,13.013
2025-12-30,12.64,13.013,12.64,13.013
2026-01-02,12.64,12.64,12.64,12.64
2026-01-05,12.64,13.013,12.64,12.64
2026-01-06,12.64,12.64,12.64,12.64
2026-01-07,12.64,12.64,12.64,12.64
2026-01-08,12.64,12.64,12.64,12.64
2026-01-09,12.64,12.64,12.64,12.64
2026-01-12,12.64,12.64,12.64,12.64
2026-01-13,12.64,12.64,12.64,12.64
2026-01-14,13.013,13.013,13.013,13.013
2026-01-15,12.64,13.013,12.64,13.013
2026-01-16,12.64,13.013,12.64,13.013
2026-01-19,12.64,12.64,12.64,12.64
2026-01-20,12.64,12.64,12.64,12.64
2026-01-21,12.64,12.64,12.64,12.64
2026-01-22,12.64,13.013,12.64,13.013
2026-01-23,12.64,13.013,12.64,13.013
2026-01-26,12.82,12.82,12.82,12.82
2026-01-27,12.82,12.82,12.82,12.82
2026-01-28,12.82,12.82,12.82,12.82
2026-01-29,12.57,12.57,12.57,12.57
2026-01-30,12.57,12.57,12.57,12.57
2026-02-02,12.57,12.57,12.57,12.57
2026-02-03,12.57,12.57,12.57,12.57
2026-02-04,12.57,12.57,12.57,12.57
2026-02-05,12.57,12.57,12.57,12.57
2026-02-06,12.54,12.54,12.54,12.54
2026-02-09,12.54,12.54,12.54,12.54
2026-02-10,12.54,12.54,12.54,12.54
2026-02-11,12.54,12.54,12.54,12.54
2026-02-12,12.54,12.54,12.54,12.54
2026-02-13,12.54,12.54,12.54,12.54
2026-02-16,12.54,12.54,12.54,12.54
2026-02-17,12.54,12.54,12.54,12.54
2026-02-18,11.72,11.72,11.298,11.298
2026-02-19,11.72,11.72,11.72,11.72
2026-02-20,11.72,11.72,11.272,11.285
2026-02-23,11.72,11.72,11.259,11.72
2026-02-24,11.72,11.72,11.259,11.272
2026-02-25,11.72,11.72,11.72,11.72
2026-02-26,11.62,11.62,11.198,11.198
2026-02-27,11.62,11.62,11.62,11.62
2026-03-02,11.62,11.62,11.198,11.198
2026-03-03,11.57,11.57,11.57,11.57
2026-03-04,11.57,11.57,11.57,11.57
2026-03-05,11.57,11.57,11.57,11.57
2026-03-06,11.57,11.57,11.57,11.57
2026-03-09,11.57,11.57,11.57,11.57
2026-03-10,11.57,11.57,11.57,11.57
2026-03-11,11.57,11.57,11.135,11.272
2026-03-12,11.72,11.72,11.72,11.72
2026-03-13,11.72,11.72,11.272,11.72
2026-03-16,11.72,11.72,11.72,11.72
2026-03-17,11.72,11.72,11.72,11.72
2026-03-18,11.72,11.72,11.72,11.72
2026-03-19,11.72,11.72,11.72,11.72
2026-03-23,11.72,11.72,11.272,11.72
2026-03-24,11.29,11.29,11.29,11.29
2026-03-25,11.29,11.29,11.29,11.29
2026-03-26,11.29,11.29,11.272,11.272
2026-03-27,11.29,11.29,11.29,11.29
2026-03-30,11.29,11.29,11.29,11.29
2026-03-31,11.29,11.29,11.29,11.29
2026-04-01,11.29,11.29,11.272,11.272
2026-04-02,11.29,11.29,11.29,11.29
2026-04-07,11.29,11.29,11.29,11.29
2026-04-08,11.29,11.29,11.29,11.29
2026-04-09,11.29,11.29,11.29,11.29
2026-04-10,11.29,11.29,11.29,11.29
2026-04-13,11.272,11.272,11.272,11.272
2026-04-14,11.29,11.29,11.29,11.29
2026-04-15,11.29,11.29,11.29,11.29
2026-04-16,11.29,11.29,11.29,11.29
2026-04-17,11.502,11.502,11.29,11.29
2026-04-20,11.52,11.52,11.52,11.52
2026-04-21,11.52,11.52,11.52,11.52
2026-04-22,11.52,11.52,11.52,11.52
2026-04-23,11.52,11.52,11.52,11.52
2026-04-24,11.52,11.52,11.52,11.52
2026-04-27,11.52,11.52,11.52,11.52
2026-04-28,11.52,11.52,11.52,11.52
2026-04-29,11.52,11.52,11.52,11.52
2026-04-30,11.52,11.52,11.52,11.52
2026-05-04,11.502,11.502,11.502,11.502
2026-05-05,11.52,11.52,11.52,11.52
2026-05-06,11.52,11.52,11.52,11.52
2026-05-07,11.52,11.52,11.52,11.52
2026-05-08,11.52,11.52,11.52,11.52
2026-05-11,11.502,11.52,11.502,11.52
2026-05-12,11.52,11.52,11.52,11.52
2026-05-13,11.52,11.52,11.52,11.52
2026-05-14,11.52,11.52,11.52,11.52
2026-05-15,11.52,11.52,11.52,11.52
2026-05-18,11.52,11.52,11.52,11.52
2026-05-19,11.52,11.93,11.52,11.93
2026-05-20,11.906,11.906,11.906,11.906
2026-05-21,11.93,11.93,11.93,11.93
2026-05-22,11.93,11.93,11.93,11.93
2026-05-25,11.906,11.906,11.906,11.906
2026-05-26,11.906,12.129,11.906,11.93
2026-05-28,12.15,12.15,12.15,12.15
2026-05-29,12.15,12.15,12.15,12.15
2026-06-02,12.15,12.15,12.15,12.15
2026-06-03,12.2,12.2,12.2,12.2
2026-06-04,12.18,12.18,12.18,12.18
2026-06-05,12.2,12.2,12.2,12.2
2026-06-08,12.2,12.2,12.2,12.2
2026-06-09,12.2,12.2,12.2,12.2
2026-06-10,12.2,12.2,12.2,12.2
2026-06-11,12.2,12.2,12.2,12.2
2026-06-12,12.18,12.2,12.18,12.2
2026-06-15,12.14,12.14,12.14,12.14
2026-06-16,12.14,12.14,12.14,12.14
2026-06-17,12.14,12.14,12.14,12.14
2026-06-18,12.14,12.14,12.14,12.14
2026-06-19,12.121,12.14,12.121,12.14
2026-06-22,12.121,12.32,12.121,12.14
2026-06-23,12.32,12.32,12.32,12.32
2026-06-24,12.32,12.32,12.32,12.32
2026-06-25,12.32,12.32,12.32,12.32
2026-06-26,12.32,12.32,12.32,12.32
2026-06-29,12.299,12.32,12.299,12.32
2026-06-30,12.32,12.32,12.32,12.32
2026-07-01,12.32,12.32,12.32,12.32
2026-07-02,12.299,12.402,12.299,12.32
2026-07-03,12.4,12.4,12.4,12.4
2026-07-06,12.39,12.39,12.39,12.39
2026-07-07,12.39,12.39,12.39,12.39
2026-07-08,12.377,12.39,12.377,12.39
2026-07-09,12.377,12.4,12.339,12.4
2026-07-10,12.232,12.36,12.232,12.36
2026-07-13,12.455,12.455,12.455,12.455
2026-07-14,12.47,12.47,12.47,12.47
2026-07-15,12.558,12.58,12.395,12.58
2026-07-16,12.54,12.54,12.54,12.54
2026-07-17,12.484,12.484,12.447,12.465
2026-07-20,12.48,12.48,12.48,12.48
2026-07-21,12.49,12.49,12.49,12.49
2026-07-22,12.49,12.49,12.49,12.49
2026-07-23,12.49,12.49,12.49,12.49
2026-07-24,12.49,12.49,12.49,12.49
2026-07-27,12.49,12.49,12.49,12.49
2026-07-28,12.49,12.49,12.49,12.49
2026-07-29,12.49,12.49,12.49,12.49
2026-07-30,12.465,12.49,12.465,12.49
2026-07-31,12.48,12.48,12.48,12.48
2026-08-03,12.49,12.49,12.49,12.49
2026-08-04,12.49,12.49,12.49,12.49
2026-08-05,12.49,12.49,12.49,12.49
2026-08-06,12.49,12.49,12.49,12.49
2026-08-07,12.49,12.49,12.49,12.49
2026-08-10,12.49,12.49,12.49,12.49
2026-08-11,12.465,12.49,12.465,12.49
2026-08-12,12.48,12.48,12.48,12.48
2026-08-13,12.49,12.49,12.49,12.49
2026-08-14,12.49,12.49,12.49,12.49
2026-08-17,12.49,12.49,12.49,12.49
